order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
38174714,291411,96258,42880,76242,0,0,2,4620,tutor,algebra,6272,14415,100,MasterySection,6272,297.0,Area Trapezoid,69274,2770,0,3,17409,31690,,26,0,,18,
33856698,279728,78495,50935,89849,1,1,1,51549,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,51549,47492,,5,0,,324,324.0
34289913,279728,78501,50854,89768,1,0,3,336531,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,500458,31687,,36.68,0,1.0,96,96.0
33650424,279733,78874,52318,91652,1,1,1,53683,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,2,53683,31688,,100,0,,25,25.0
38300637,291375,96275,36514,56892,1,1,1,12898,tutor,algebra,5923,14415,135,MasterySection,5923,15.0,Range,69274,2770,0,0,12898,30370,,29,0,,2,2.0
34296807,280036,78552,46432,84620,1,1,1,156908,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,156908,46397,,4.62,0,,75,75.0
33704566,279733,78556,50964,89878,1,1,1,66967,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,66967,47492,,2,0,,126,126.0
38181174,291448,96241,57396,107795,1,0,1,42030,tutor,algebra,5970,14415,63,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,42035,55901,,3-Jan,0,,34,14.0
30179767,271896,78983,77937,147505,1,1,1,19047,tutor,algebra,9372,12888,13,MasterySection,9372,61.0,Division Fractions,42999,2770,0,0,19047,77908,,7-Feb,0,,7,7.0
31500783,222899,78673,41141,71825,1,1,1,88609,tutor,algebra,6068,11816,75,MasterySection,6056,46.0,Calculations with Similar Figures,22763,73,0,4,88609,32329,,25,0,,3,3.0
28723493,270774,78928,46658,84946,1,1,1,4438,tutor,algebra,9587,12340,39,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,11804,76,0,2,4438,29872,,0.93,0,,23,23.0
33723961,279730,78590,50386,89279,1,1,1,34450,tutor,algebra,7212,12375,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,34450,30010,,70,0,,146,146.0
38265229,290916,96220,54416,94737,1,1,1,70250,tutor,choose_1,7149,14414,76,MasterySection,7149,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,4,70250,54260,167423.0,,0,,4,4.0
35642509,273697,84140,47179,85697,1,1,2,8050,tutor,choose_1,7178,12661,36,MasterySection,6875,49.0,Ordering Positive Decimals,55425,5056,0,4,8050,46045,,0.126,0,,34,34.0
24827768,220664,80807,31318,46830,1,1,1,15149,tutor,algebra,5913,11816,12,MasterySection,5897,70.0,Percent Of,22763,73,0,0,15149,30328,,35,0,,16,16.0
35777440,282669,90550,37220,58806,1,1,1,12750,tutor,algebra,5960,13281,2,MasterySection,5960,280.0,Addition and Subtraction Fractions,59912,1689,0,3,12750,30649,,17/3,0,,5,5.0
36390157,285722,92250,75224,140105,1,0,2,3448,tutor,algebra,9245,14020,5,MasterySection,9245,314.0,"Angles - Obtuse, Acute, and Right",58932,4780,0,2,4933,61817,,22,0,,641,641.0
33664859,279733,78540,50922,89836,1,1,1,67684,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,67684,47492,,4,0,,23,23.0
35482003,220675,70363,55618,97755,1,1,1,17541,tutor,algebra,5968,11816,23,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,22763,73,0,3,17541,54697,,-2,0,,24,12.0
21365052,263248,80171,36963,58202,0,1,1,30906,tutor,algebra,5918,12466,7,MasterySection,5918,,,48003,1998,0,3,30906,30050,,880,0,,5,
35025811,280927,91013,69077,128478,1,1,1,13360,tutor,algebra,9897,13583,20,MasterySection,9897,,,63101,5446,0,2,13360,62734,,0,0,,4,4.0
32223086,276974,79683,43710,79008,1,0,4,15442,tutor,choose_1,6402,12436,23,MasterySection,6402,51.0,Ordering Integers,43007,2770,0,4,30695,42864,135320.0,,0,,12,12.0
38228281,291410,96245,43147,77532,1,1,1,54842,tutor,algebra,6274,14415,101,MasterySection,6272,294.0,Area Irregular Figure,69274,2770,0,0,54842,31691,,18,0,,3,2.0
32187920,276973,79608,55642,97855,0,1,1,1516,tutor,choose_1,5952,12436,22,MasterySection,5952,,,43007,2770,0,0,1516,54699,178017.0,,0,,9,
31648904,274496,79769,52150,91474,1,1,1,37460,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,37460,46303,,5 x 2 x 2,0,,1,1.0
35106920,280885,91120,46770,85098,1,1,1,15469,tutor,algebra,7201,13621,4,MasterySection,7201,70.0,Percent Of,28420,4780,0,4,15469,46397,,12.5,0,,1,1.0
28985490,270865,78266,49564,88256,1,1,1,3141,tutor,algebra,9622,12315,44,MasterySection,6937,86.0,Exponents,45778,5056,0,3,3141,29913,,4,0,,2,2.0
32817478,278160,79681,41080,71761,1,0,7,17662,tutor,algebra,6066,12436,35,MasterySection,6066,46.0,Calculations with Similar Figures,43007,2770,4,4,26198,31955,,11,0,1.0,11,11.0
21415438,263315,71872,34574,54047,1,1,1,145703,tutor,algebra,5962,12476,7,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,22763,73,0,0,145703,30677,,5.4,0,,3,3.0
36395728,285856,77899,34737,54430,1,0,1,3494,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,3510,30017,,-42,0,,2497,2497.0
34133443,277549,74698,44462,80550,1,1,1,11907,tutor,algebra,6472,13241,57,MasterySection,6472,63.0,Estimation,22763,73,0,0,11907,42054,,2,0,,5,5.0
33531561,279135,79663,36496,56838,1,1,1,88563,tutor,algebra,5922,12436,42,MasterySection,5922,13.0,Median,43007,2770,0,0,88563,36483,,44.5,0,,3,3.0
35276884,277630,70816,36491,56825,0,1,1,61731,tutor,algebra,5922,13241,138,MasterySection,5922,,,22763,73,0,4,61731,36483,,43.5,0,,128,
28740582,263219,85646,52365,91718,1,1,1,163031,tutor,algebra,7039,12466,3,MasterySection,7039,,,48003,1998,0,0,163031,30078,,103,0,,10,4.0
34723315,280418,90823,54609,94941,1,0,6,34970,tutor,choose_1,7023,13256,7,MasterySection,7023,92.0,Pattern Finding ,60450,5448,0,2,72600,54317,167722.0,,0,,7,7.0
34193714,272400,85074,53763,93734,1,0,1,27342,tutor,algebra,7123,12667,67,MasterySection,7123,17.0,Probability of Two Distinct Events,11158,5256,2,2,37858,52598,,,1,1.0,1,1.0
38217232,291379,96263,53568,93539,1,0,2,399610,tutor,algebra,7119,14415,130,MasterySection,7119,9.0,Stem and Leaf Plot,69274,2770,3,3,419047,52574,,52,0,1.0,3,3.0
24736680,266411,79056,40695,71318,1,1,1,70356,tutor,algebra,6056,12352,111,MasterySection,6056,46.0,Calculations with Similar Figures,42999,2770,0,0,70356,30484,,18,0,,5,5.0
38297375,291366,96259,53405,93376,1,1,1,154367,tutor,algebra,7118,14415,147,MasterySection,7118,2.0,Circle Graph,69274,2770,0,2,154367,52570,,104.4,0,,1,1.0
30926896,273139,78863,31649,48070,1,0,1,16159,tutor,algebra,10450,12455,34,MasterySection,5919,10.0,Table,49076,5177,0,0,16168,30551,,8000/16000,0,,8,8.0
36369653,285789,77118,99219,189241,1,1,1,3869,tutor,algebra,11898,14033,3,MasterySection,11898,277.0,Addition and Subtraction Integers,48183,139,0,3,3869,29948,,24,0,,2662,2662.0
33006360,277520,71830,34590,54105,1,0,2,40451,tutor,algebra,5964,13241,28,MasterySection,5964,67.0,Multiplication Fractions,22763,73,2,2,61963,29862,,18-Aug,0,1.0,3,3.0
38240781,291503,96270,34578,54065,0,0,2,7188,tutor,algebra,5962,14415,16,MasterySection,5962,,,69274,2770,0,2,20157,30677,,3,0,,66,
27794636,266616,83632,37766,60051,1,1,1,67818,tutor,fill_in_1,8471,12634,21,MasterySection,6011,76.0,,54767,5117,0,6,67818,30305,,13:04,0,,53,53.0
24879400,266599,83553,50977,89891,1,0,4,4278,tutor,algebra,8438,12634,4,MasterySection,7014,277.0,Addition and Subtraction Integers,54767,5117,0,3,110510,29949,,31,0,,35,35.0
27942376,266593,83477,47711,86312,1,0,1,17343,tutor,algebra,8019,12309,19,MasterySection,6910,280.0,Addition and Subtraction Fractions,35135,1357,4,4,26015,46265,,,1,1.0,15,15.0
38227719,291417,96245,37536,59765,0,0,2,10869,tutor,algebra,5974,14415,94,MasterySection,5974,325.0,Write Linear Equation from Graph,69274,2770,0,4,22697,30988,,y=2/10x+-3,0,,54,
33725637,279728,78591,50959,89873,1,1,1,59075,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,59075,47492,,4,0,,31,31.0
35866228,270300,79029,42000,74460,0,0,1,3586,tutor,algebra,6110,12351,160,MasterySection,6094,,,42999,2770,2,2,5875,30871,,,1,1.0,224,
35866293,270300,79029,42018,74548,0,0,1,942,tutor,algebra,6110,12351,160,MasterySection,6094,,,42999,2770,5,5,6243,30871,,,1,1.0,229,
33639653,279728,78757,50868,89782,1,0,2,444587,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,3,3,556382,31687,,125.55,0,1.0,10,10.0
35105274,280996,78504,50879,89793,1,1,1,33594,tutor,algebra,7220,12375,23,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,33594,31688,,56,0,,74,74.0
34690397,271226,79067,36783,57530,1,0,1,16241,tutor,algebra,5870,12352,243,MasterySection,5870,11.0,Venn Diagram,42999,2770,0,0,16250,30041,,3,0,,2,2.0
35382647,281753,86410,33123,51408,1,1,1,5110,tutor,algebra,6324,12953,3,MasterySection,6324,1.0,Box and Whisker,53103,5177,0,3,5110,30059,,55,0,,5,5.0
22101560,263986,80175,57822,108951,1,1,1,478952,tutor,algebra,6009,12466,18,MasterySection,6009,77.0,Finding Percents,48003,1998,0,0,478952,55691,,71,0,,3,3.0
34334350,279728,78588,50864,89778,1,1,1,216360,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,216360,31687,,4.71,0,,166,166.0
31591531,274431,86554,42878,76226,0,0,2,11156,tutor,algebra,6272,12963,39,MasterySection,6272,297.0,Area Trapezoid,45671,5049,3,3,19672,31690,,47,0,1.0,40,
35349246,281755,86492,33114,51399,1,1,1,9828,tutor,algebra,6324,12953,5,MasterySection,6324,13.0,Median,53103,5177,0,3,9828,30059,,47,0,,7,7.0
38239780,291493,96270,39237,66089,0,1,1,10721,tutor,choose_1,6039,14415,24,MasterySection,6039,,,69274,2770,0,3,10721,30522,104251.0,,0,,49,
35576700,282742,71221,33240,51585,1,1,1,6375,tutor,algebra,5950,12473,16,MasterySection,5950,86.0,Exponents,24116,76,0,3,6375,30310,,36,0,,3,3.0
25077395,265375,78893,53453,93424,1,0,7,17501,tutor,algebra,7229,12438,6,MasterySection,7118,77.0,Finding Percents,23907,76,3,3,183260,52571,,450,0,1.0,9,9.0
28238996,270273,79018,31325,46852,0,1,1,2340,tutor,algebra,5897,12351,130,MasterySection,5897,,,42999,2770,0,3,2340,30328,,6,0,,83,
33412711,265375,79246,53436,93407,1,0,2,37487,tutor,algebra,7229,12438,6,MasterySection,7118,37.0,,23907,76,2,2,49218,52570,,34,0,1.0,32,32.0
33665393,279733,78540,50965,89879,1,1,1,152004,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,152004,47492,,4,0,,108,108.0
32053873,274345,79068,72850,135098,1,1,1,7078,tutor,fill_in_1,9909,12885,51,MasterySection,9909,,,42999,2770,0,0,7078,70536,,x^6,0,,108,57.0
32515753,277497,71807,47948,86551,1,1,1,45156,tutor,algebra,6910,13241,5,MasterySection,6910,280.0,Addition and Subtraction Fractions,22763,73,0,4,45156,46266,,8 3/4,0,,7,7.0
38169099,290914,96231,35966,56162,1,1,1,32796,tutor,algebra,5977,14414,78,MasterySection,5977,5.0,Number Line,69274,2770,0,5,32796,31683,,4,0,,2,2.0
38177641,290686,96287,48168,86773,1,1,1,11980,tutor,algebra,9865,14413,10,MasterySection,9865,67.0,Multiplication Fractions,69274,2770,0,3,11980,29862,,Jul-40,0,,6,6.0
35175566,280880,80137,57415,107910,1,1,1,96609,tutor,algebra,5969,12640,42,MasterySection,5969,312.0,Equation Solving More Than Two Steps,23907,76,0,0,96609,55833,,-0.305555556,0,,24,14.0
26870608,268021,78986,40850,71491,1,1,1,11325,tutor,choose_1,6060,12351,108,MasterySection,6060,46.0,Calculations with Similar Figures,42999,2770,0,1,11325,31041,121076.0,,0,,2,2.0
21371206,263311,80179,31585,47784,1,1,1,29515,tutor,algebra,5902,12466,14,MasterySection,5902,104.0,,48003,1998,0,0,29515,30062,,600,0,,5,5.0
26086069,263870,81485,53417,93388,1,0,1,45183,tutor,algebra,7118,12512,144,MasterySection,7118,70.0,Percent Of,52749,73,2,2,69942,52570,,,1,1.0,1,1.0
35057742,280928,91085,69081,128485,1,1,1,11500,tutor,algebra,9896,13583,21,MasterySection,9896,,,63101,5446,0,0,11500,62734,,-1,0,,12,12.0
22133275,263981,78817,53420,93391,1,1,1,27321,tutor,algebra,7708,12340,14,MasterySection,7118,70.0,Percent Of,11804,76,0,2,27321,52570,,136.8,0,,2,2.0
31903263,274346,78917,72900,135157,1,1,1,25840,tutor,fill_in_1,9910,12885,52,MasterySection,9910,,,42999,2770,0,2,25840,70541,,36(m^7)/(n^4),0,,103,61.0
21672130,263618,81137,57498,108294,0,1,1,36648,tutor,choose_1,5969,12497,3,MasterySection,5969,312.0,Equation Solving More Than Two Steps,19080,7561,0,0,36648,55836,198907.0,,0,,4,
20464807,262570,78459,35693,55729,1,1,1,33552,tutor,algebra,5975,12285,180,MasterySection,5975,92.0,Pattern Finding ,49076,5177,0,0,33552,34865,,54,0,,6,4.0
31140635,273184,87087,47848,86450,1,1,1,60450,tutor,algebra,10471,12801,3,MasterySection,6910,280.0,Addition and Subtraction Fractions,57045,5307,0,4,60450,46266,,8 11/30,0,,1,1.0
30958032,271979,78910,53577,93548,1,1,1,11491,tutor,algebra,9876,12885,29,MasterySection,9876,15.0,Range,42999,2770,0,3,11491,52574,,31,0,,1,1.0
33662319,279139,79675,36782,57528,0,1,1,30944,tutor,choose_1,5914,12436,46,MasterySection,5914,,,43007,2770,0,3,30944,30041,85904.0,,0,,33,
38152890,290920,96280,57405,107858,1,1,1,12640,tutor,algebra,5970,14414,72,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,12640,55901,,-14,0,,10,9.0
33668689,279732,78541,52029,91353,1,1,1,29818,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,29818,30000,,25,0,,136,136.0
33650073,279732,78519,50378,89271,1,1,1,7423,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,7423,30009,,27,0,,1,1.0
31842312,275984,87876,46968,85336,1,1,1,5907,tutor,algebra,6854,13146,1,MasterySection,6854,85.0,Absolute Value,59882,5260,0,3,5907,29914,,25,0,,2,2.0
22168849,264223,80654,54894,95493,1,1,1,91562,tutor,fill_in_1,7134,12267,10,MasterySection,7134,86.0,Exponents,48181,139,0,0,91562,47203,,11 k^14 u^11 / q^14 y,0,,33,33.0
34193494,272395,85074,49333,88018,1,1,1,8733,tutor,algebra,6929,12667,62,MasterySection,6929,311.0,Equation Solving Two or Fewer Steps,11158,5256,0,3,8733,46280,,6,0,,9,9.0
33726058,279730,78579,52023,91347,1,1,1,25041,tutor,algebra,7212,12375,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,25041,30000,,36,0,,190,190.0
31377420,271984,78985,73202,135627,1,0,4,30853,tutor,algebra,9878,12887,29,MasterySection,9878,9.0,Stem and Leaf Plot,42999,2770,2,2,50634,63445,,53.5,0,1.0,11,11.0
32871445,277553,70707,38337,61549,0,0,2,7410,tutor,algebra,6022,13241,61,MasterySection,6022,,,22763,73,5,5,22098,30482,,2.7,0,1.0,42,
34295925,280037,78531,53268,93228,1,1,1,41325,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,41325,52497,,19,0,,23,23.0
32039736,271507,84032,51371,90572,1,1,1,9244,tutor,algebra,7025,12926,4,MasterySection,7025,279.0,Multiplication and Division Integers,57560,5260,0,0,9244,30017,,40,0,,5,5.0
36391460,285722,92250,75162,140043,1,0,2,3597,tutor,choose_1,9245,14020,5,MasterySection,9245,314.0,"Angles - Obtuse, Acute, and Right",58932,4780,0,2,6183,63262,257334.0,,0,,745,745.0
22980394,265371,78184,34898,54674,1,1,1,18095,tutor,algebra,7339,12315,15,MasterySection,7339,,,45778,5056,0,3,18095,30461,,-0.421052632,0,,13,13.0
21039242,262736,78926,34789,54526,1,1,1,21231,tutor,algebra,5967,12352,24,MasterySection,5967,279.0,Multiplication and Division Integers,42999,2770,0,0,21231,29924,,-10,0,,3,3.0
35107901,281002,78518,50921,89835,1,1,0,0,tutor,algebra,7220,12262,24,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,0,47492,,4,0,,61,61.0
36396963,285867,77118,49560,88252,1,1,1,18065,tutor,algebra,6937,14033,7,MasterySection,6937,86.0,Exponents,48183,139,0,3,18065,29913,,6561,0,,489,489.0
30466693,271201,78920,36829,57668,1,1,1,9134,tutor,algebra,5898,12352,219,MasterySection,5898,2.0,Circle Graph,42999,2770,0,0,9134,30397,,500,0,,9,9.0
35106070,280996,78763,50895,89809,1,1,1,16915,tutor,algebra,7220,12375,23,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,16915,31688,,125,0,,182,182.0
22134687,263981,78813,53494,93465,1,0,2,137412,tutor,algebra,7708,12340,14,MasterySection,7118,77.0,Finding Percents,11804,76,3,3,258776,52571,,18,0,1.0,2,2.0
38187395,290913,96279,36124,56320,1,1,1,31507,tutor,algebra,5978,14414,79,MasterySection,5978,5.0,Number Line,69274,2770,0,4,31507,32906,,2,0,,2,2.0
25753927,265365,78974,57496,108283,1,1,1,90141,tutor,algebra,5969,12351,62,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,90141,55836,,-0.055555556,0,,9,9.0
26386946,267100,84107,57397,107802,1,1,1,118942,tutor,algebra,5970,12675,7,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,55690,5098,0,0,118942,55901,,-10,0,,40,28.0
28872696,271256,79029,44393,80281,1,0,2,36000,tutor,choose_1,6471,12351,178,MasterySection,6471,27.0,Pythagorean Theorem,42999,2770,0,5,38555,42214,138534.0,,0,,1,1.0
34600064,277750,88479,46685,84973,1,0,1,1682,tutor,algebra,6849,13257,2,MasterySection,6849,47.0,Conversion of Fraction Decimals Percents,60450,5448,2,2,10168,29873,,,1,1.0,19,19.0
31442540,271989,79029,53571,93542,1,1,1,7288,tutor,algebra,9876,12888,29,MasterySection,9876,9.0,Stem and Leaf Plot,42999,2770,0,3,7288,52574,,31,0,,14,14.0
34321482,280036,78567,46770,85098,1,1,1,37870,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,37870,46397,,12.5,0,,88,88.0
25928397,266699,78978,53966,93937,1,0,2,37659,tutor,algebra,7124,12351,95,MasterySection,7124,91.0,,42999,2770,0,4,49421,52622,,5+3z,0,,3,3.0
31138452,270299,78974,41962,74336,0,0,3,118478,tutor,fill_in_1,6109,12351,159,MasterySection,6094,,,42999,2770,3,3,414064,31062,,2,0,1.0,46,
35112727,281002,78549,50934,89848,1,1,0,1,tutor,algebra,7220,12262,24,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,1,47492,,5,0,,100,100.0
36395746,285856,77899,34693,54298,1,1,1,3869,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,3869,30016,,-72,0,,2940,2940.0
38217076,291490,96263,55656,97908,1,0,1,118141,tutor,algebra,5952,14415,23,MasterySection,5952,50.0,Ordering Fractions,69274,2770,0,0,118219,54699,,10-Mar,0,,4,4.0
22260548,264031,81648,44364,80170,0,1,1,8548,tutor,algebra,6468,12515,14,MasterySection,6468,,,45671,5049,0,3,8548,42219,,10,0,,7,
36342391,285718,92245,50836,89750,1,1,1,5239,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,3,5239,29883,,-16,0,,106,106.0
21101907,263216,80015,37516,59684,0,1,1,8046,tutor,algebra,5974,12465,3,MasterySection,5974,325.0,Write Linear Equation from Graph,48003,1998,0,2,8046,30861,,8,0,,7,
38284201,290764,96224,41966,74350,1,0,1,4771,tutor,fill_in_1,6109,14414,231,MasterySection,6094,17.0,Probability of Two Distinct Events,69274,2770,0,0,4812,31062,,2-Jan,0,,21,21.0
21115712,263217,80177,32918,50993,1,0,2,58502,tutor,algebra,5942,12466,1,MasterySection,5942,310.0,Order of Operations All,48003,1998,2,4,254701,30267,,,1,0.0,1,1.0
31646267,274499,79745,44432,80370,1,0,1,4852,tutor,algebra,6472,12437,20,MasterySection,6472,63.0,Estimation,43007,2770,0,0,4868,41938,,1,0,,2,2.0
34319065,280058,78555,50378,89271,1,1,0,1,tutor,algebra,7212,12262,17,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,1,30009,,27,0,,21,21.0
32121168,276939,88142,34583,54085,0,1,1,6282,tutor,algebra,9862,13214,2,MasterySection,5962,,,60029,5448,0,2,6282,30677,,-6,0,,17,
33705372,279732,78570,52067,91391,1,1,1,82580,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,82580,30010,,36,0,,90,90.0
29202255,267998,79217,42312,75234,1,1,1,6435,tutor,fill_in_1,6149,12352,168,MasterySection,6149,110.0,D.4.8-understanding-concept-of-probabilities,42999,2770,0,4,6435,30509,,6,0,,1,1.0
22418821,264294,79492,38597,62520,1,0,1,27526,tutor,choose_1,7765,12432,8,MasterySection,6039,50.0,Ordering Fractions,49070,5177,0,0,27542,30450,95449.0,,0,,12,12.0
33642053,279728,78927,50855,89769,1,0,6,32630,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,1,3,501164,31687,,20,0,0.0,131,131.0
34320346,280037,78564,53267,93227,1,1,1,41090,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,41090,52497,,18,0,,81,81.0
32260662,276974,79670,43725,79023,1,1,1,38421,tutor,choose_1,6402,12436,23,MasterySection,6402,75.0,Square Root,43007,2770,0,4,38421,42865,135379.0,,0,,16,16.0
38189378,291423,96251,32150,49295,1,0,1,64572,tutor,algebra,5925,14415,88,MasterySection,5925,92.0,Pattern Finding ,69274,2770,0,0,64623,30036,,72900,0,,12,6.0
38225241,291354,96271,42015,74535,0,1,1,4847,tutor,algebra,6110,14415,158,MasterySection,6094,,,69274,2770,0,2,4847,30871,,4,0,,110,
38151598,290778,96280,36842,57707,1,1,1,7474,tutor,algebra,5898,14414,215,MasterySection,5898,2.0,Circle Graph,69274,2770,0,0,7474,30397,,400,0,,3,3.0
31906181,271216,78917,42006,74490,0,0,9,3350,tutor,algebra,6110,12352,236,MasterySection,6094,,,42999,2770,1,2,43246,30871,,8,0,0.0,124,
32192515,272008,78980,74244,137903,0,0,2,48704,tutor,algebra,9882,12887,35,MasterySection,9882,,,42999,2770,3,3,64734,58782,,24/81,0,1.0,170,
34322951,280057,78528,50900,89814,1,1,0,15,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,0,15,31688,,12,0,,396,396.0
34294744,280058,78537,52065,91389,1,1,0,1,tutor,algebra,7212,12262,17,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,1,30010,,67.5,0,,39,39.0
33710077,279732,78569,52064,91388,1,1,1,53279,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,53279,30010,,105,0,,29,29.0
29519541,268007,78915,54663,94997,1,1,1,19625,tutor,algebra,7486,12352,179,MasterySection,6056,46.0,Calculations with Similar Figures,42999,2770,0,4,19625,46348,,12,0,,24,24.0
28392118,270537,70731,46947,85279,0,0,1,20531,tutor,algebra,6854,11816,111,MasterySection,6854,,,22763,73,4,4,32344,29915,,,1,1.0,42,
31774975,274942,79735,55648,97876,1,1,1,10639,tutor,algebra,5952,12437,23,MasterySection,5952,50.0,Ordering Fractions,43007,2770,0,0,10639,54699,,3-Aug,0,,1,1.0
30705150,271952,79012,63063,120172,1,1,1,4551,tutor,algebra,9144,12887,24,MasterySection,8656,85.0,Absolute Value,42999,2770,0,0,4551,63037,,5,0,,4,4.0
35118334,281002,78567,52331,91665,1,1,0,1,tutor,algebra,7220,12262,24,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,1,47492,,4,0,,177,177.0
29486922,270165,84140,69199,128659,1,1,1,22039,tutor,algebra,7177,12661,21,MasterySection,6863,82.0,Scientific Notation,55425,5056,0,2,22039,46036,,8190,0,,12,12.0
30228846,271059,78895,47417,85947,1,0,2,22292,tutor,algebra,9583,12438,16,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,23907,76,0,3,27518,29868,,0.63,0,,60,60.0
27477614,268031,78976,52315,91649,1,1,1,815584,tutor,algebra,7013,12351,118,MasterySection,6180,317.0,Greatest Common Factor,42999,2770,0,2,815584,31688,,70,0,,1,1.0
38266775,291393,96273,50852,89766,1,1,1,71991,tutor,algebra,7013,14415,116,MasterySection,6180,303.0,Volume Cylinder,69274,2770,0,3,71991,31687,,63.585,0,,2,2.0
21356140,262767,78969,33724,52862,0,0,4,8553,tutor,algebra,5954,12351,20,MasterySection,5954,,,42999,2770,0,4,29226,29879,,2.3,0,,5,
35889204,280401,85694,69028,128419,1,0,2,5332,tutor,algebra,8928,13577,29,MasterySection,8928,378.0,Solving Systems of Linear Equations by Graphing,45671,5049,0,3,9013,60010,,-1,0,,50,50.0
34323586,280036,78571,46772,85100,1,0,1,36203,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,1,4,102953,46399,,,1,0.0,179,179.0
26695079,268021,78990,40840,71481,1,1,1,69203,tutor,choose_1,6060,12351,108,MasterySection,6060,46.0,Calculations with Similar Figures,42999,2770,0,0,69203,31040,121027.0,,0,,1,1.0
35501982,282688,89354,33152,51437,1,1,1,9282,test,algebra,11163,13806,1,MasterySection,11161,1.0,Box and Whisker,60430,5454,0,3,9282,30799,,47,0,,5,5.0
33402926,277494,83176,34298,53574,0,1,1,3735,tutor,algebra,5959,13241,2,MasterySection,5959,,,22763,73,0,2,3735,30524,,10,0,,53,
31155628,272587,77965,37846,60131,1,0,2,101437,tutor,fill_in_1,6011,12438,29,MasterySection,6011,76.0,,23907,76,0,6,130780,30480,,7:06,0,,9,9.0
28237745,270171,79586,74282,137965,1,1,1,23453,tutor,algebra,9191,12768,12,MasterySection,9191,,,45671,5049,0,2,23453,73582,,Oct-81,0,,126,33.0
33649332,279732,78513,52077,91401,1,0,2,68109,tutor,algebra,7212,12262,6,MasterySection,6272,297.0,Area Trapezoid,46174,5056,3,3,79269,30012,,48,0,1.0,17,17.0
